DATE,AED,AUD,BDT,BHD,CAD,CHF,CNY,DKK,EUR,GBP,HKD,JPY,KES,KRW,KWD,LKR,MYR,NOK,NZD,OMR,PKR,QAR,RUB,SAR,SEK,SGD,THB,TRY,USD,ZAR
2023-12-18,22.04,54.82,0.0,206.88,61.38,94.12,0.0,12.04,89.46,104.19,10.55,57.78,0.0,0.0,262.73,0.25,0.0,7.88,50.87,209.74,0.0,22.22,0.0,21.58,8.03,61.62,0.0,0.0,82.57,4.43
2023-12-19,22.1,55.09,0.0,213.75,61.5,94.77,0.0,12.11,89.97,104.55,10.58,56.87,0.0,0.0,263.27,0.25,0.0,7.97,50.99,210.11,0.0,22.28,0.0,21.61,8.09,61.78,0.0,0.0,82.78,4.38
2023-12-20,22.09,55.41,0.0,213.75,61.66,95.34,0.0,12.12,90.09,104.09,10.57,57.44,0.0,0.0,263.37,0.25,0.0,8.04,51.37,210.08,0.0,22.28,0.0,21.61,8.12,61.91,0.0,0.0,82.77,4.43
2023-12-21,22.09,55.23,0.0,213.78,61.61,95.15,0.0,12.11,89.99,103.93,10.57,57.58,0.0,0.0,263.44,0.25,0.0,7.98,51.1,210.07,0.0,22.28,0.0,21.61,8.13,61.9,0.0,0.0,82.78,4.44
2023-12-22,22.12,55.74,0.0,213.91,62.04,96.12,0.0,12.2,90.7,104.84,10.57,57.98,0.0,0.0,263.93,0.25,0.0,8.1,51.53,210.25,0.0,22.3,0.0,21.63,8.23,62.23,0.0,0.0,82.85,4.41
2023-12-23,22.12,55.74,0.0,213.91,62.04,96.12,0.0,12.2,90.7,104.84,10.57,57.98,0.0,0.0,263.93,0.25,0.0,8.1,51.53,210.25,0.0,22.3,0.0,21.63,8.23,62.23,0.0,0.0,82.85,4.41
2023-12-24,22.12,55.74,0.0,213.91,62.04,96.12,0.0,12.2,90.7,104.84,10.57,57.98,0.0,0.0,263.93,0.25,0.0,8.1,51.53,210.25,0.0,22.3,0.0,21.63,8.23,62.23,0.0,0.0,82.85,4.41
2023-12-25,22.12,55.74,0.0,213.91,62.04,96.12,0.0,12.2,90.7,104.84,10.57,57.98,0.0,0.0,263.93,0.25,0.0,8.1,51.53,210.25,0.0,22.3,0.0,21.63,8.23,62.23,0.0,0.0,82.85,4.41
2023-12-26,22.09,55.78,0.0,213.92,62.1,95.95,0.0,12.2,90.66,104.58,10.56,57.9,0.0,0.0,263.7,0.25,0.0,8.11,51.68,210.23,0.0,22.28,0.0,21.62,8.27,62.25,0.0,0.0,82.77,4.39
2023-12-27,22.1,55.97,0.0,214.31,62.4,96.13,0.0,12.21,90.74,104.74,10.57,57.79,0.0,0.0,263.82,0.25,0.0,8.13,51.81,210.61,0.0,22.29,0.0,21.64,8.26,62.2,0.0,0.0,82.81,4.36
2023-12-28,22.12,56.22,0.0,214.0,62.44,97.75,0.0,12.31,91.53,105.57,10.57,58.32,0.0,0.0,264.16,0.25,0.0,8.21,52.07,210.34,0.0,22.31,0.0,21.64,8.33,62.56,0.0,0.0,82.88,4.43
2023-12-29,22.09,55.92,0.0,213.72,62.22,97.26,0.0,12.24,90.96,104.77,10.56,58.21,0.0,0.0,263.59,0.25,0.0,8.09,51.86,210.03,0.0,22.27,0.0,21.61,8.26,62.38,0.0,0.0,82.76,4.37
2023-12-30,22.09,55.78,0.0,213.77,62.05,97.53,0.0,12.21,90.88,104.83,10.56,58.39,0.0,0.0,263.68,0.25,0.0,8.09,51.7,210.08,0.0,22.28,0.0,21.62,8.19,62.3,0.0,0.0,82.78,4.43
2023-12-31,22.09,55.78,0.0,213.77,62.05,97.53,0.0,12.21,90.88,104.83,10.56,58.39,0.0,0.0,263.68,0.25,0.0,8.09,51.7,210.08,0.0,22.28,0.0,21.62,8.19,62.3,0.0,0.0,82.78,4.43
